simulation_num,N,moves,seconds,word_count,word_list
587,6,7864,1.8716,285,RYE;LIB;YEW;AR;MIRED;AERY;BID;OI;DRY;REWORD;ED;MIDIRON;YIRD;YORE;YOWED;VID;UREA;ID;EAR;TONY;DOWER;TI;MI;DIARY;NE;AID;DROIT;NEROL;ERN;DIT;DYER;TORR;DEAN;TORRID;OX;RIM;DE;DENAR;LORY;WEARY;YEA;NARY;MURID;NEW;EYRY;RAND;YOWE;ROE;AN;DREW;WEN;NOR;IRE;NIDI;OWED;DOW;RIB;WEAN;DIRE;AE;TINY;DOWERY;WE;MIDI;YOW;TUMID;DYE;DEN;DIB;BIDI;BINT;BIN;NOLO;EXORDIA;DIN;VINY;MIRY;UREDO;LORAN;EYRA;DOWRY;DEX;NERDY;NORI;LOT;LOWERY;YEAR;DINO;NEAR;BIT;NIX;KID;MUREX;ANE;IN;ROW;DEARY;DINT;AIT;AERO;REWORN;BIOTIN;VINO;BLOT;LOIN;WRY;OXO;DRUM;WEAR;OYER;DRIB;EN;RAN;TIDY;KINO;AIRY;RED;ROTI;TORY;KIRN;BIRD;ERA;KI;YEAN;DYED;TORO;MBIRA;QI;LOXED;IRON;YOWL;DEY;TURN;YEARN;URN;ROWED;MURE;INTI;EAU;OWE;BLOWED;REX;MURA;NAIRU;TURNED;WEND;TON;ARE;IRED;EARN;NAE;REDO;MIDRIB;LOTI;ENROL;ARUM;WORN;REND;NA;NEROLI;WOE;INTO;DEW;LOWE;ARID;MUT;LI;ODE;LORRY;DO;DENARI;AIRN;ANEW;YID;LORD;ORA;OXEN;DRYER;NERD;TIRE;BI;RUT;ROT;NIB;OD;MIRE;MIB;IVY;BINIT;NIXY;WED;AIM;YO;LORN;WO;ION;KIN;BLOW;AIRED;WIZ;LOWED;ORE;YEN;MIDYEAR;UT;LORE;TURD;NIT;AND;BIZ;WORDY;IRONY;RIA;TIRED;BLOWER;AIR;TO;YIN;BIRR;IVORY;ONYX;YIRR;TIN;WORE;INRO;REDOX;OR;NOT;ER;DEAR;LOX;ORYX;ON;MIR;OE;VIOL;VROW;RIN;OW;OWL;WORRY;TOR;TORI;RUM;MURED;ORLON;BIO;ODEA;DEAIR;MU;EXORDIUM;RAI;URD;YE;RID;WORD;DENARY;WRYER;LOWER;TUI;MIREX;END;LOW;TIRO;KIR;NARD;RE;XI;UM;ROWER;NO;EX;TORN;IT;BIONT;OY;ENDOW;AI;LO;BIRO;ROWEN;ORIBI;RAID;MID;DIM
588,2,56,0.2488,11,AT;TI;OAT;IOTA;OI;AI;TA;TAO;AIT;TO;IT
589,3,160,0.2471,13,EH;FE;HEFT;CHEF;EFT;EF;HE;HEM;EM;FEM;HM;FEH;ME
590,2,37,0.2391,2,TRY;WRY
591,4,957,0.4382,66,US;ASK;SAU;MA;EON;DOWS;SUE;ON;KAS;OE;WOE;SEW;SEAM;ES;OW;SKA;DO;AS;SAE;MAES;OWES;EXON;DONGS;SEG;OD;SEX;OWN;NOW;MAS;NOES;OX;KAE;WO;WOES;AM;DOWSE;KAES;DON;SEA;DOES;KA;DONG;EAUX;XU;SEWN;SEGNO;EX;NO;NOD;WEAK;OXES;AEON;OWSE;WON;DOW;EAU;AE;NOWS;OWE;MASK;DOE;WE;OES;USE;DOWN;MAE
592,2,50,0.2486,5,VAC;AE;ACE;AVE;CAVE
593,3,170,0.2593,5,HUG;UGH;UH;GUY;HUH
594,3,257,0.2942,18,FEU;EH;FE;HER;ER;UH;HUE;EF;FER;HE;JEU;RE;REF;REG;FEZ;FEH;JEHU;ERG
595,3,94,0.2431,1,PHT
596,5,2106,0.6322,107,ABY;ODS;ODA;GOSH;AW;BAD;FABS;SOFAS;BAWDY;SHAWS;YODHS;SHAHS;SOY;BAWD;YODH;WAY;AY;GOADS;AHS;GOAD;FAB;HA;OF;SOD;ABS;WAB;SAU;ODAS;FADOS;GOD;ADO;BA;SAD;FOYS;SHWA;AB;AS;SHAW;GODS;GOA;WHA;HAHS;DOS;HAW;OS;HAH;DABS;ADS;BY;ADOS;SHA;GO;WADS;SHH;DOGY;FADO;SHAH;SO;SODA;AH;FOGY;SOU;SOYS;WADY;GOS;YODS;SODAS;DASH;DO;DOG;DAB;SOS;DAY;DAW;OD;FOG;YO;ASH;FAD;SH;OAF;WAD;BAY;YOD;FADS;AD;BYS;SODS;YOU;YAW;FOY;GOY;FAY;FAS;FOU;FASH;BADS;ABYS;YA;BAWDS;HAWS;GOYS;FA;OY;GOAS;WABS;SOFA
597,6,3762,1.0761,159,GIMP;ANT;TIC;ATE;OI;EAT;MEW;GID;HOT;ID;TI;MI;NE;IOTA;TAO;DIT;DIPT;OHIA;MIX;NEW;GUID;AN;WEN;ETA;IMPI;PHOT;BET;HIT;MIG;WEAN;AE;TEXT;WE;MIDI;WET;EWE;ENTIA;KEX;ANTE;VEX;WEB;TEG;GUV;BEGET;ATOP;TEA;MET;TIMID;OAT;ICE;VEXT;TAE;DICE;GEM;ANE;PIG;WENT;AIT;BUM;POI;EMIC;BUMP;HIP;BEMIX;EN;ANTI;POT;VET;GEUM;ET;EMIT;TIP;QUID;GENT;TAX;OH;QI;EXIT;GETA;ETNA;MITE;GIP;BEMIXT;TIPI;NAE;PIA;OP;DIP;NA;XEBEC;BEG;IMP;TAN;PI;ANEW;TA;AIM;MEM;TIE;EMU;PHI;TOPI;PIQUE;AXE;AX;MIC;VUM;ME;MICE;MIME;PIP;TOPH;HOP;HO;MIM;TO;BUG;GIT;NET;TAXI;MUG;GET;TOPHI;BEGUM;BE;DIME;HI;GEN;TEN;PITA;MU;VUG;TEW;QUIT;NEWT;GUM;IMID;MEG;MIXT;TOP;XI;UM;NEAT;DIG;EX;IT;AT;NEG;AXITE;TIME;AI;PIT;DIGIT;UMP;POH;EM;DIE;MID;DIM
598,5,1683,0.5729,102,YEW;ONE;STYE;MEW;MILTS;FEW;NE;TI;MI;HOWF;BO;NOW;NEW;MITY;WEN;TYE;YOBS;WON;DOW;LIT;OF;WE;TYNE;BODY;YOB;YOW;FEY;MILT;SMIT;EF;SWOB;NOWT;DODO;FE;MIL;ITS;WENT;FONT;HOD;EN;FEN;BOW;BY;NOD;OH;DOWNY;DOBY;HOWK;FONTS;DONE;OWE;NOH;ENOW;YOWS;DOWN;BOWS;LITS;STY;DOWS;BOD;HONEY;LI;FEM;DO;MENO;OD;FOH;YO;WO;HOW;DON;WOK;FON;YEN;MEN;ME;TWO;WONT;YOD;HONE;HON;HOWE;HO;NOWTS;LYE;ON;MILTY;OW;BOY;STYLI;OWN;YE;WOW;WONTS;TIL;NO;HOWDY;IT;OY;VOW;ONLY;EM
599,6,2549,0.7453,112,ZIG;AR;KAS;ITHER;YAK;SAT;RAZZ;TI;TARS;HERB;SARK;BITE;RAITAS;KYAR;SARKY;AY;ARAK;SHIT;KITER;KARAT;TITHE;KAY;RAITA;HIT;TIT;SAY;ZARATITE;RAKI;TAXITE;AS;BIT;AAS;SAKI;HE;ZIT;AIT;RATITE;HER;SPY;OS;ET;TITRE;BY;RAY;TAX;KI;TITER;KHET;SO;OP;SOP;KAT;KYAT;RAX;KYAK;BI;TA;TAKA;SH;IKAT;ZITI;TAS;AX;KHI;TIARA;KITE;BITER;KRAIT;RAS;HERBY;RAT;GIT;ER;ETH;TAXI;IZAR;THE;KAAS;TITHER;SATI;HI;ARK;OPS;AA;TAR;SHIKARS;RET;RAI;EH;YA;HET;KIT;KITH;ARS;KA;SAX;ZA;QAT;XI;RE;IT;YAR;IZARS;AT;JIG;AXITE;TIARAS;AI;SHIKAR;KYARS;TITI;KITHE
600,3,512,0.3847,44,LEHUA;PEA;ER;HEP;KEP;LEU;JERK;HERL;PER;HULK;PLEA;HAUL;HUE;HE;UP;PUL;KELP;KEA;PE;PERK;EH;HER;PULER;UH;LEHR;JEU;RE;ELK;LEA;HAE;HAULER;HUP;HELP;RHEA;PULE;HA;REP;EAU;EL;AE;PEH;AH;LEK;JEHU
601,5,784,0.3852,31,BIN;MINCE;HIM;MIND;OW;WOG;MI;HI;BI;PEC;JIBB;NIB;MIB;VEG;IN;NIM;OX;JIN;HIN;PE;WO;GOX;JIB;PEG;GO;HIND;QI;CEP;BIND;VIM;HM
602,5,1629,0.5688,72,AL;TIC;FRUITY;LA;ICY;GAT;LYRIC;ALB;IF;MM;GAL;FRIT;ALT;GAYLY;FIX;FURY;PIC;GLAZY;PI;PUR;PIX;PRY;TI;PIU;LAT;CURF;TA;UP;URIC;LAY;YIP;CITY;CUR;CURT;FUCI;TRIP;XYLYL;CUIF;AY;YA;FRY;ZAG;PITY;RIP;BY;TIP;ZA;GAY;XI;FIR;PURTY;TRY;RIF;BLAT;IT;AT;LAG;FIT;PIXY;PURITY;LAZY;AG;CUP;AGLY;PIT;LYTIC;YAG;FRUIT;GYRI;FUR;TAG;PURI
603,5,1358,0.5009,64,PA;AR;LEZ;PARLE;NAH;HARL;NA;YELK;ARB;FAY;FARL;RAH;PARLEY;YAH;PAH;BRA;CRY;BE;HAY;NAY;FARLE;KEY;AFF;PAN;BEY;NAFF;LEY;YARN;YAFF;WYLE;HAP;YE;RAFF;WRY;RAP;BYE;AY;RAN;YA;HAH;AN;PAR;BY;RAY;BEL;PAY;ELK;FAR;YAP;YAR;FA;HA;ZEBRA;EL;BRAN;RYKE;FAN;AH;LEK;ZEK;FRY;BRAY;NAP;LYE
604,6,2172,0.6357,54,STY;US;BOBBER;PREX;ER;OI;MYTHS;OW;BIB;SI;JO;BOY;BE;BIO;BOB;BI;BO;IVY;OBI;YO;JOB;EBB;SH;ERG;WO;JOY;JOBBER;REB;IS;BOW;BIBBER;QUIZ;RE;YOW;YOUS;SQUIB;EX;BIBB;QI;OY;MY;JOW;BIZ;SUQ;REX;QIS;VIS;BERG;FRY;STYMY;YOB;HM;YOU;MYTH
605,6,1432,0.5007,31,PSI;MM;BEG;SI;CYST;PI;BE;NE;GEN;PIS;YUK;LEX;BEN;PLY;EN;MYC;NEXT;BEL;EX;QI;NEG;MY;ENG;EL;QIS;NEB;LEG;GEL;SIP;MYCS;IS
606,3,102,0.2443,0,
607,4,931,0.463,18,WINK;INK;DINK;JIN;PILI;VIVID;VID;DIN;JINK;LIVID;LI;LIP;KI;KIP;IN;WIN;ID;PI
608,3,758,0.4754,61,INRO;EON;DEN;OR;DIB;ONE;DINE;OI;ON;ED;BINE;OE;BIN;BID;BRIO;DIN;RIN;ID;BIDE;NORI;DINO;YID;NE;BIO;YON;BI;BRIE;NIB;NOIR;IN;NIDE;YO;BRIN;DE;RIND;BRIDE;ION;RID;EN;END;IRONE;YONI;ROE;BRINE;RIDE;ORB;NOR;BRO;DENI;BRINED;NO;IRONED;IRON;NINE;NEON;OY;RIB;BIRO;BIND;YIN;DIE
609,6,4244,1.1243,169,RYE;UN;YEW;GREW;DRY;PREY;POW;TWERP;UNWET;DOWER;FOXY;NE;DUP;RUNG;EYE;PENT;WREN;CURF;ERN;DYER;BREN;WOP;OX;OXY;SWOOP;PUD;RUNE;NEW;POWTER;CUE;REB;PERDY;RUNT;YOWE;DREW;WEN;EYNE;OWNER;UPO;BET;DUO;DOW;OF;ENG;YUP;DYNE;DOWERY;WE;GRUNT;BERG;NU;YOW;WET;EYER;DYE;PEW;OUD;PEN;WEPT;UPDO;WEB;NERDY;FOYS;ENDOWER;PRY;TREND;EGRET;RENT;GNU;WENT;EYRE;BENT;POO;PYRE;CUR;FRUG;EN;ET;GRUNGE;ERR;GYP;YEGG;DOWNY;URN;REP;GUY;OWE;WOWS;GYRE;YOWS;DOWNER;DOWN;TENGE;GRUNTER;GURGE;REND;OP;EGG;UDO;DO;OPT;NERD;RUG;BEY;OD;BEN;UP;POD;RUER;YO;CUNT;POX;PE;ERG;WO;YEP;BRR;YEN;RUE;TWO;EYEN;YOD;YEGGS;POWER;UNWEPT;WRUNG;NEB;YOU;GREY;NET;FOP;ER;FOY;GRUE;PER;YET;WOOD;OW;GEY;BE;TEN;TEW;FOU;RET;GURNEY;PYE;OWN;GUN;GURNET;EGGS;NEWT;YE;ECU;PET;WOW;RUN;WOO;END;WOOF;RE;POXY;DOXY;CURN;OY;ENDOW;POYOU;UPTREND;URGE;FOX
610,3,134,0.2546,4,LI;KI;KHI;HI
611,3,73,0.2399,0,
612,4,333,0.3032,7,PUD;DUP;WUD;ZUZ;UP;WE;DUE
613,4,511,0.3331,29,FAS;BIG;HIM;GYM;GIB;AS;MI;HI;BI;GAS;FAX;IVY;AGS;SAG;BY;SAX;XI;AX;FAGS;FA;QI;MY;AG;HM;BIGS;SAGY;AI;VIM;FAG
614,3,318,0.314,15,AR;VIA;RACK;ARC;VAC;AI;BI;KA;RAKI;RAI;XI;VAR;KI;CAR;KIVA
615,5,1308,0.5003,45,UN;FUCK;NEUK;KEF;EF;UKE;KUE;THY;DAK;NUKE;FE;NE;KEN;FAKE;KAF;UP;PYX;PHT;KEA;FAD;KAE;WRY;CUKE;FAUN;PUN;EN;CUE;ENUF;FEN;KA;PUCK;KUNE;PUKE;PUCKA;TRY;HYP;FA;FEU;CUP;EAU;AE;AUK;AD;FUN;NU
616,3,218,0.2772,19,MA;MAT;MUT;TAJ;MU;TA;TUX;AM;UTA;XU;UM;UT;LUMA;JAM;AT;TAM;LUM;LUX;AMU
617,6,3294,0.9031,166,FLED;TROW;DIF;ED;DIRT;STYE;POW;PRINT;YES;ES;ID;FIX;FEES;EYE;FEEL;ELF;VEE;WOP;JEED;DE;DEL;DROPT;RIND;JUG;CUVEE;FID;EEL;TYE;ELM;EL;TEE;PORT;FIE;JO;JEFE;FEY;CROWD;TEEM;EF;MEET;LIFE;WUD;FEOD;FILE;DIN;DEE;DUG;FEYEST;GUV;DEFILE;WOG;FE;NIX;DELF;TYES;OM;MUM;FEED;IN;ROW;DINT;ET;MUCRO;ORC;GO;SEEM;STEY;QI;MY;ORT;PRO;TROG;TYEES;MOD;DEF;DINTS;STY;FEET;MEETS;OP;PROW;CUVEES;UDO;LI;FIXT;FEM;ODE;DO;OPT;VEES;JUDO;NIFTY;SET;OD;TROP;GUMDROP;DEFI;LEI;JEES;EMU;JOE;DRIFTY;WO;DRIFT;RIFT;MUD;CROW;MED;FIN;DRIFTS;FIR;SEE;VUM;ME;DROP;RIF;VEIL;DOME;FEE;WORT;GOWD;DEMO;GUDE;LIEF;MEL;CUD;PRINTS;RIFTS;OR;LED;MUGWORT;YET;OE;IF;MUG;RIN;OW;LEE;FIND;MU;VUG;MODEL;YE;CROP;GOR;CUM;FIL;GUM;WOW;RID;LIE;DOM;WORD;PROG;XI;UM;TYEE;GORP;JEE;FED;MODE;FLEE;EYES;DOE;EM;MO
618,5,672,0.3561,24,TUB;HUT;DUCHY;HUB;BHUT;YUK;MU;BUY;CUB;UH;BUD;DUTY;BY;UM;XU;UT;YUCH;DUB;CHUB;CUT;BUT;DUH;HM;CUD
619,2,27,0.227,0,
620,3,169,0.2728,1,COKY
621,2,34,0.239,7,DIP;PIG;GIP;GID;DIG;ID;PI
622,3,271,0.2978,28,STY;NET;YET;TENS;STYE;SNYE;NETS;BEVY;BE;NE;TEN;VETS;YE;BYE;EN;VET;ET;YENS;BETS;BY;YEN;BET;TYE;STEY;ENS;BYTE;TYNE;YENTE
623,5,2269,0.6775,85,MOKE;MOTE;LITHO;MOT;HOT;LIMO;TI;MI;HEIL;TOKE;OX;OXY;OHM;TIKE;EKE;HIT;LIT;TEE;ZEE;OMIT;KEX;HOMIE;HOE;MIL;OM;HE;HOKE;BUY;ET;BY;LITE;MOTH;KI;OH;KHET;MHO;MITE;LIKE;ZEK;OKEH;WOE;HIM;LI;HIKE;KETO;TIE;HIE;WO;TOM;THO;VIE;WOK;XU;KEEK;KHI;KITE;MOMI;HM;OKE;EEK;HO;TO;WOKE;KHETH;MOM;TOE;ETH;MIKE;UKE;OE;OW;HI;TEKKIE;EH;LIE;HET;KIT;KITH;TIL;HETH;KEET;EX;IT;VIM;MO
624,3,419,0.3453,35,AR;OR;OUR;OI;EF;KEF;UKE;FOE;OE;KUE;EAR;FEAR;FARO;KORA;FE;ORA;FOU;KOA;KEA;KOR;OAF;FORA;FOR;ROE;FAR;ROUE;KOI;FA;FEU;OF;OKE;EAU;AE;FOUR;OAR
625,3,329,0.3283,16,VIG;REI;FE;GIE;GIVE;ER;FER;EF;GIVER;REV;VIE;VIER;VEG;RE;REF;REG
626,5,1964,0.682,83,US;UN;YAWN;AR;WAUKS;RAUNCH;AW;JAR;RAH;HAY;SUN;RAJA;MI;BOSUN;AYAH;BO;AHA;KYAR;WAY;AY;MIKVAH;HAHA;INCH;HA;WAUK;NU;HAUNCH;IS;HAJJ;WIN;SINH;SI;AWN;JAUKS;RAJ;JAW;JUN;WHA;IN;JAY;AJAR;CHAW;HAW;OS;HAH;RAWIN;RAYA;RAY;KI;SO;RAW;AUK;WINCH;AH;JUS;SIN;SKUA;BOSK;KOB;YAH;KIN;NUS;RAJAH;WAR;SKI;RAYAH;KIS;YAW;KOS;SUK;CHAY;BOS;HAJJI;JAUK;YA;WIS;KOBS;AUKS;HAJ;CHAR;YAR;SKIN;SOB
627,3,89,0.2357,2,CWMS;CWM
628,3,410,0.3512,30,YAW;WADY;ODA;AW;ADO;UDO;OW;YAH;DO;HAY;DAY;DAW;AYAH;OD;ODAH;WHA;WOW;WO;WAY;AY;YA;HAW;YAUD;WAD;HAD;DOW;HA;AH;AD;DAH
629,2,30,0.2277,4,REX;ER;RE;EX
630,5,2445,0.7068,121,ETAS;BARM;MAR;AR;ATE;HEAD;EAT;MAX;SAT;BARMS;HEAT;FETA;TAD;ETA;AMAS;FAB;BAR;UTE;TEE;AE;MA;EF;BA;DAMAR;ARB;FAT;RAMJET;TEG;SAD;HEX;FEH;TEA;AB;AS;FE;TAE;TEXAS;UTAS;HE;GUT;RAMS;GETAS;ARM;ET;BAM;ADS;JEU;FAR;UTA;TAX;SAFE;KHET;SAMBA;GETA;EXAM;FEET;MAT;MADS;RAM;FARMS;FET;MAD;BAS;TEAS;BRAS;EFS;TA;RAMATE;FETE;TADS;FAD;ARMS;AMA;FATE;TAS;SATE;AXE;AX;UT;SAB;FEE;FADS;TAMS;AD;RAS;JETE;MASA;FEAT;FAS;DATE;GET;BRA;HEADS;FARM;BAMS;HEXAD;FAX;MAS;DAMS;EH;HET;HEXADS;AM;EXAMS;SAMBAR;TEAM;QAT;SAX;EX;FA;AT;FEU;FETAS;TAM;JET;TUG;SAE;MATE;MAE;DAM;TEAMS
631,2,18,0.2208,0,
632,5,2010,0.6402,86,EDDY;AGUE;DUI;AW;ED;WHEWS;ID;AID;AWE;OX;DE;WAUGH;DEWY;WADIS;IDS;DIS;UH;GUID;HUED;OWED;DIED;HUG;AE;WE;IS;UGH;HEW;WUD;IWIS;GHI;SI;WHID;GUV;WOG;WHEW;HE;ADS;QUID;GO;WADS;QI;HUGE;EAU;OWE;AIDS;WAE;DEWS;EDGY;DEW;EQUID;HID;DAW;GAE;WED;HIE;WO;WAD;QUIDS;VUGH;WEDGY;AGE;GUIDS;AG;GOWD;WADI;QIS;AD;ADIEU;DAWS;OW;AWED;HI;HUE;VUG;HEDGY;EDH;HEWS;EH;GOX;WHIDS;WIS;DAWED;HIED;EQUIDS;AI;DIE
633,5,1893,0.6361,79,AW;POW;DUP;AWE;ZOA;WOP;KEA;PUD;ZOEA;JUG;UPO;PUPA;PUP;JOW;AE;WE;JO;PA;MA;DUG;WOG;PUMA;MAUD;OM;GOA;AMP;MAW;KOP;GO;JAM;AWOKE;AUK;OWE;ZEK;WAE;AMU;JUMP;OP;WOE;DAMP;MAD;PUMP;AZO;UP;JAUP;WO;MUD;WOK;PAM;OKE;PUG;PAD;PUJA;AD;WOKE;MAP;OE;MUG;DAP;OW;DUMP;MU;KOA;JAUK;WOW;GUM;DUMA;AM;ZA;UM;AMOK;MOW;VOW;POKE;UMP;MO;MAE;DAM;GOWK
634,5,4552,1.2487,192,IMPALA;PAW;SLAVE;AMPUL;AW;IMAM;WALY;MEW;CULM;SCAMPI;SALAMI;GYM;CALM;SAW;MI;YAM;AWAY;WAYS;AWE;MAMA;LAMAS;MAC;PAL;PALM;WAY;IMPALAS;AY;PIMAS;CLAW;AMYLS;ALAS;CAP;AMAS;LAVE;AE;YUP;MALM;MAMIE;PIAL;WE;CLAMP;SALVIA;ASYLUM;PA;LAM;MA;GUYS;SAY;CLAVI;LAV;SYLVAE;ALUM;YUM;SAL;AS;PUMA;LUMP;SAMP;UGLY;AMP;ULU;LUG;GUL;VASCULUM;PULA;MAW;LAP;ACME;ALMAS;CAMAS;WAME;SLAP;YAWP;AMI;CAME;CLAP;PIMA;PAVE;LAME;MY;CALAMI;UMAMI;LUMAS;LUM;GUY;ASYLA;WAE;LAVA;AWA;ALME;AMU;ULAMA;PIE;VIA;GLAM;SAVE;LA;PIA;ALA;LAMIA;CYMAS;AMYL;AVE;IMP;WAP;PI;LAW;DAW;MALMY;UP;CLAIM;WAS;LAY;AIM;VAW;AMA;SLAW;VIE;PALY;WAVE;MYC;SALMI;PAM;WAD;VAMP;SYLVA;MAY;CLUMP;LAMP;SLY;CYMA;LAMA;PALS;ME;LAYS;LUMA;GLUM;CALVE;ALMA;AYS;PAD;PUMAS;AD;CLAYS;SCAM;AMIE;MYCS;AL;YAW;SLYLY;VIALS;CLAM;MAYS;MAP;MEAD;CAMP;DAP;SAME;CLAVE;PAC;CAM;SLAY;CAMPI;MU;ALS;SLAM;PUL;MAS;LACS;VAS;MACS;YA;VIEW;AM;SCAMP;SALVE;LAC;VIAL;PACS;CLAY;UM;AVA;PALSY;AI;LAS;SCALY;UMP;LAMPAD;AMIA;MAVIE;EM;VIM
635,6,1059,0.4519,29,PA;DOIT;PAW;DIB;OI;BOD;BID;AW;AWL;VID;PAX;ID;OBIT;DO;WAP;TI;BIO;BIT;BI;BO;OD;ZIT;OBI;WAX;AX;IT;BIZ;PAWL;HM
636,4,1061,0.4648,50,PA;PIKA;PICA;TYKE;PIA;NA;ANY;YAK;PAC;KIP;PAIK;PIC;PI;NAY;NE;PAN;KEN;JANE;ANE;CAKY;TYPIC;JAY;WYN;CAY;PYA;AY;YA;EN;AN;JAKE;KA;PAY;CANE;PIAN;KANE;KNAP;CAP;YANK;YAP;KAY;KI;CAN;CAKE;AI;PANE;ZEK;TYNE;ENVY;NAP;PIKE
637,3,131,0.2457,0,
638,4,973,0.4746,49,LOP;LOX;OP;MYOPY;YUM;LOPS;POL;PLOY;PUMP;OPS;PUB;UPBY;BUMPY;MU;UP;PYX;PLY;BUY;BUM;YO;POX;OX;OXY;BUMP;PYA;ZOA;AY;YA;SPUMY;SPY;POLS;BY;UM;UPO;POXY;SLY;POLY;AX;PUP;OY;MY;PUBS;LO;UPS;YUP;YUPS;PUPS;UMP;SLOP
639,3,112,0.2458,5,PA;ZAP;AZO;ZA;JO
640,3,91,0.235,4,EL;ELD;EX;LEX
641,6,2589,0.7776,90,BRONCS;BIG;ONO;BAG;PONS;SCOP;POON;COR;SORB;ORB;NOR;ROC;CIG;PUP;TROOP;PORT;BRONC;BROOS;JO;SCROOP;BA;VEX;ORCS;AB;PIG;POO;OS;ONOS;ORC;BRO;BROS;COP;BRONCO;SO;ORT;SWIG;PRO;SORT;SNORT;GIP;CROON;CROONS;OP;PIA;SOP;CROC;PUBIC;GIB;CON;PI;OPT;PUB;BI;ONS;PIU;SON;UP;TROP;CROCS;ROCS;PICS;COO;BROO;AG;COS;OR;ON;JUBA;GIGA;CONS;PIC;BE;NOO;SNOOP;WIG;GIG;NOS;BRONCOS;CROP;POOR;COON;GAB;POONS;SOON;NO;COONS;EX;AI;BAGWIG;PROS
642,6,2548,0.7328,81,AERY;PEA;DRY;AW;UREA;GYM;DRUPE;AIVER;CAVIE;WAVIER;UREMIA;MI;AUREI;HERD;URP;HYPE;QUIZ;VIVE;AE;HYPER;QUAI;QUIVERY;CAW;AQUIVER;PRY;WAUR;HE;PYRE;WRY;HER;WAIVE;GYP;EAUX;HYP;MY;REP;EAU;GYRE;VERY;HYPHEMIA;WAE;VIA;VIVA;QUA;WIVE;VAU;AIMER;PUR;WIVER;VAC;UP;HEM;PYX;AIM;VAW;PE;REI;VIE;VIER;REM;WIZ;XU;WAIVER;RUE;ME;ER;HEP;PER;QUERY;QUIVER;REV;URD;EH;RE;ZA;PURE;AI;PEH;EM;VIM;HM
643,6,1310,0.5124,55,UN;US;MUCID;COMP;MUCOID;OI;ON;OP;ONUS;MUN;MUG;YUM;GID;ID;GUV;QUOD;DO;NOUN;SUN;NOUS;OM;MU;VUG;OD;POM;JOG;GUN;SUNN;WYN;POI;CUM;MOP;GUM;COG;UNDO;DON;MOC;XI;UM;GO;CIG;NOD;NO;VUM;NUS;DIG;COP;SUNK;GUY;SUQ;UMP;MOG;JO;MO;NU
644,6,5593,1.2824,222,DIF;KEF;AW;NAEVI;VID;DIVA;ES;CHIEF;ID;FIX;CAVIE;DACES;SAW;FIFES;FECK;FAWN;CHEVIES;RIFLE;DANK;AID;KEFIR;ELF;KIF;CHIEL;CHILIAD;WACK;HEIL;YIELD;FIVES;SWAN;EVES;CHIELD;AIL;WAN;AN;LEV;DANCES;KNAVES;FID;SAC;WAVES;HELIX;CHEF;HA;AE;EL;CAVIES;CHILD;FIE;DIVES;CAD;DIVE;DAH;CAVE;LIVE;LECH;MA;EVE;EF;CAW;LIFE;FILE;FIVE;SAD;FAVES;KYRIE;MAID;DIVAS;AWN;CHIRK;FEH;ILIA;AS;FE;SWANK;FIELD;KEIR;NAVEL;HE;CHI;HILI;SEI;MAILE;MAIL;NAVE;FELID;WAES;ADS;CHILIES;LIES;KIEF;WADS;FACES;SAFE;IDLE;FLIR;QI;DAHL;KI;CAN;ILIAD;MY;AVID;FIEF;FACE;HELD;AH;LIKE;WAE;NAE;VILE;DAVIES;VIA;WAVIES;SAVE;NA;NAW;ACES;ELD;FIEFS;EVIL;LI;AVE;VASE;MAD;CAFES;DANCE;SANK;HIKE;VAC;DAW;EFS;VIES;RIEL;WAS;LEI;VAW;FAD;HIE;FLIES;SACK;CASE;CAWS;VIE;WAVE;RIFE;DAWN;WAD;SEA;QAID;LIEVE;FIR;KHI;IFS;DIES;RIF;VEIL;RILE;FIFE;FADS;DIFS;FAN;LIEF;AD;LEK;CAVES;VAN;CEILIDH;LEVA;HAM;DAWS;WANK;KNAVE;DACE;DAN;VAWS;IF;FAS;CEIL;HAIL;FES;HI;CEILI;CHILI;LIVES;SEC;CHILE;CAFE;LID;CADS;FIL;VAS;EH;LIE;SEIF;NAVIES;AM;AVES;HAD;HEIR;KIR;DIVAN;ACE;XI;FAVE;CAVIL;FA;EAVE;IRK;QADI;CEL;SAWN;NAVES;AI;DIE;KEVIL;RYKE;LEVIES;SAE;HM;VELD;DAM
645,2,43,0.2389,7,OBE;BOX;OE;BO;OX;EX;BE
646,4,894,0.425,49,HAWK;LOG;AW;GAT;FAT;HAT;LOTA;TOG;LOT;TAW;LOTAH;TAHR;AA;TAJ;JAW;MU;JATO;TA;GHAT;AAH;HUM;HAW;UH;ZAG;ZA;UM;GO;TAG;FAGOT;HAJ;HAAF;GOT;FA;AT;JAG;HA;AG;HM;AGO;WAT;LO;HAG;AH;WAG;TOGA;GAWK;TO;FAG;AWA
